rowid	covariateId	covariateName	analysisId	conceptId	prev.out	prev.noout	value	value	direction
3330	976545504	Drug era record observed during anytime on or prior to cohort index:  976545-potassium citrate	504	976545	0	0.001373209	NA	0.1	0
3331	976778504	Drug era record observed during anytime on or prior to cohort index:  976778-hydroquinone	504	976778	0.002057613	0.001597676	NA	0.1	0
3332	978555504	Drug era record observed during anytime on or prior to cohort index:  978555-Indapamide	504	978555	0.002057613	0.00130719	NA	0.1	0
3333	981654504	Drug era record observed during anytime on or prior to cohort index:  981654-penciclovir	504	981654	0.002057613	0.003142536	NA	0.1	0
3334	981691504	Drug era record observed during anytime on or prior to cohort index:  981691-imiquimod	504	981691	0.012345679	0.007856341	NA	0.1	0
3335	981709504	Drug era record observed during anytime on or prior to cohort index:  981709-dorzolamide	504	981709	0.00617284	0.001571268	NA	0.1	0
3336	981774504	Drug era record observed during anytime on or prior to cohort index:  981774-adapalene	504	981774	0	0.008001584	NA	0.1	0
3337	984232504	Drug era record observed during anytime on or prior to cohort index:  984232-Isotretinoin	504	984232	0.002057613	0.002099426	NA	0.1	0
3338	985708504	Drug era record observed during anytime on or prior to cohort index:  985708-Ketoconazole	504	985708	0.051440329	0.033604014	NA	0.1	0
3339	986389504	"Drug era record observed during anytime on or prior to cohort index:  986389-SODIUM PHOSPHATE,MONOBASIC,MONOHYDRATE"	504	986389	0.002057613	0.000950683	NA	0.1	0
3340	986417504	Drug era record observed during anytime on or prior to cohort index:  986417-POLYETHYLENE GLYCOL 3350	504	986417	0.172839506	0.062335776	NA	0.1	0
3341	986790504	Drug era record observed during anytime on or prior to cohort index:  986790-Azelate	504	986790	0.00617284	0.006984881	NA	0.1	0
3342	987245504	Drug era record observed during anytime on or prior to cohort index:  987245-Lactulose	504	987245	0.00617284	0.001940978	NA	0.1	0
3343	987366504	Drug era record observed during anytime on or prior to cohort index:  987366-lubiprostone	504	987366	0.004115226	0.003525451	NA	0.1	0
3344	988095504	Drug era record observed during anytime on or prior to cohort index:  988095-Ursodeoxycholate	504	988095	0.002057613	0.000911071	NA	0.1	0
3345	989482504	Drug era record observed during anytime on or prior to cohort index:  989482-Dutasteride	504	989482	0.00617284	0.002521952	NA	0.1	0
3346	989878504	Drug era record observed during anytime on or prior to cohort index:  989878-Lidocaine	504	989878	0.098765432	0.054122929	NA	0.1	0
3347	990499504	"Drug era record observed during anytime on or prior to cohort index:  990499-Sodium Phosphate, Monobasic"	504	990499	0.008230453	0.007631874	NA	0.1	0
3348	990678504	Drug era record observed during anytime on or prior to cohort index:  990678-Chlordiazepoxide	504	990678	0.014403292	0.003908365	NA	0.1	0
3349	990760504	Drug era record observed during anytime on or prior to cohort index:  990760-Lipase	504	990760	0.004115226	0.000713012	NA	0.1	0
3350	991003504	Drug era record observed during anytime on or prior to cohort index:  991003-retapamulin	504	991003	0.002057613	0.003433023	NA	0.1	0
3351	991382504	Drug era record observed during anytime on or prior to cohort index:  991382-Amiloride	504	991382	0	0.000607381	NA	0.1	0
3352	991710504	"Drug era record observed during anytime on or prior to cohort index:  991710-Sodium Phosphate, Dibasic"	504	991710	0.002057613	0.000990295	NA	0.1	0
3353	991825504	Drug era record observed during anytime on or prior to cohort index:  991825-Trospium	504	991825	0	0.000330098	NA	0.1	0
3354	991876504	Drug era record observed during anytime on or prior to cohort index:  991876-Loperamide	504	991876	0.002057613	0.001637288	NA	0.1	0
3355	993631504	Drug era record observed during anytime on or prior to cohort index:  993631-Magnesium Oxide	504	993631	0	0.000330098	NA	0.1	0
3356	994341504	Drug era record observed during anytime on or prior to cohort index:  994341-Meclizine	504	994341	0.037037037	0.029405163	NA	0.1	0
3357	996416504	Drug era record observed during anytime on or prior to cohort index:  996416-Finasteride	504	996416	0.002057613	0.002997293	NA	0.1	0
3358	996541504	Drug era record observed during anytime on or prior to cohort index:  996541-fluocinolone	504	996541	0.016460905	0.009044695	NA	0.1	0
3359	997276504	Drug era record observed during anytime on or prior to cohort index:  997276-Cimetidine	504	997276	0.00617284	0.003195352	NA	0.1	0
3360	997881504	Drug era record observed during anytime on or prior to cohort index:  997881-Clindamycin	504	997881	0.166666667	0.131616822	NA	0.1	0
3361	998415504	Drug era record observed during anytime on or prior to cohort index:  998415-Clobetasol	504	998415	0.049382716	0.036865386	NA	0.1	0
3362	1000560504	Drug era record observed during anytime on or prior to cohort index:  1000560-Ondansetron	504	1000560	0.141975309	0.082286922	NA	0.1	0
3363	1000632504	Drug era record observed during anytime on or prior to cohort index:  1000632-Clotrimazole	504	1000632	0.065843621	0.046464646	NA	0.1	0
3364	1000772504	Drug era record observed during anytime on or prior to cohort index:  1000772-Granisetron	504	1000772	0.010288066	0.001161946	NA	0.1	0
3365	1036059504	Drug era record observed during anytime on or prior to cohort index:  1036059-Antipyrine	504	1036059	0.002057613	0.009599261	NA	0.1	0
3366	1036228504	Drug era record observed during anytime on or prior to cohort index:  1036228-Sucralfate	504	1036228	0.018518519	0.012662573	NA	0.1	0
3367	1036252504	Drug era record observed during anytime on or prior to cohort index:  1036252-Sulfacetamide	504	1036252	0.020576132	0.019013666	NA	0.1	0
3368	1036525504	Drug era record observed during anytime on or prior to cohort index:  1036525-Sulfur	504	1036525	0.002057613	0.002442728	NA	0.1	0
3369	1101554504	Drug era record observed during anytime on or prior to cohort index:  1101554-Colchicine	504	1101554	0.018518519	0.005796527	NA	0.1	0
3370	1101703504	Drug era record observed during anytime on or prior to cohort index:  1101703-homatropine	504	1101703	0.053497942	0.034950815	NA	0.1	0
3371	1101898504	Drug era record observed during anytime on or prior to cohort index:  1101898-leflunomide	504	1101898	0	0.000779032	NA	0.1	0
3372	1102527504	Drug era record observed during anytime on or prior to cohort index:  1102527-Meperidine	504	1102527	0.053497942	0.026223014	NA	0.1	0
3373	1103006504	Drug era record observed during anytime on or prior to cohort index:  1103006-desloratadine	504	1103006	0.034979424	0.019304153	NA	0.1	0
3374	1103314504	Drug era record observed during anytime on or prior to cohort index:  1103314-Tramadol	504	1103314	0.181069959	0.0842279	0.134308403	0.234308403	1
3375	1103518504	Drug era record observed during anytime on or prior to cohort index:  1103518-isometheptene	504	1103518	0.002057613	0.006430316	NA	0.1	0
3376	1103552504	Drug era record observed during anytime on or prior to cohort index:  1103552-almotriptan	504	1103552	0.00617284	0.000858256	NA	0.1	0
3377	1103640504	Drug era record observed during anytime on or prior to cohort index:  1103640-Methadone	504	1103640	0.002057613	0.001056315	NA	0.1	0
3378	1105775504	Drug era record observed during anytime on or prior to cohort index:  1105775-Aminophylline	504	1105775	0.004115226	0.001016703	NA	0.1	0
3379	1106776504	Drug era record observed during anytime on or prior to cohort index:  1106776-tiotropium	504	1106776	0.051440329	0.008688189	NA	0.1	0
3380	1107830504	Drug era record observed during anytime on or prior to cohort index:  1107830-Loratadine	504	1107830	0	0.001795735	NA	0.1	0
3381	1110410504	Drug era record observed during anytime on or prior to cohort index:  1110410-Morphine	504	1110410	0.030864198	0.02882419	NA	0.1	0
3382	1110727504	Drug era record observed during anytime on or prior to cohort index:  1110727-Cyproheptadine	504	1110727	0.002057613	0.000845052	NA	0.1	0
3383	1111706504	Drug era record observed during anytime on or prior to cohort index:  1111706-zafirlukast	504	1111706	0.002057613	0.000713012	NA	0.1	0
3384	1112807504	Drug era record observed during anytime on or prior to cohort index:  1112807-Aspirin	504	1112807	0.016460905	0.008371295	NA	0.1	0
3385	1112921504	Drug era record observed during anytime on or prior to cohort index:  1112921-Ipratropium	504	1112921	0.096707819	0.027028454	NA	0.1	0
3386	1113648504	Drug era record observed during anytime on or prior to cohort index:  1113648-nabumetone	504	1113648	0.032921811	0.033696442	NA	0.1	0
3387	1114122504	Drug era record observed during anytime on or prior to cohort index:  1114122-Nalbuphine	504	1114122	0.00617284	0.005255166	NA	0.1	0
3388	1114220504	Drug era record observed during anytime on or prior to cohort index:  1114220-Naloxone	504	1114220	0	0.002653991	NA	0.1	0
3389	1114620504	Drug era record observed during anytime on or prior to cohort index:  1114620-Nedocromil	504	1114620	0.002057613	0.000607381	NA	0.1	0
3390	1115008504	Drug era record observed during anytime on or prior to cohort index:  1115008-Naproxen	504	1115008	0.189300412	0.145177263	NA	0.1	0
3391	1115572504	Drug era record observed during anytime on or prior to cohort index:  1115572-Beclomethasone	504	1115572	0.012345679	0.003300984	NA	0.1	0
3392	1116031504	Drug era record observed during anytime on or prior to cohort index:  1116031-zolmitriptan	504	1116031	0.004115226	0.004410114	NA	0.1	0
3393	1118045504	Drug era record observed during anytime on or prior to cohort index:  1118045-oxaprozin	504	1118045	0.012345679	0.009652076	NA	0.1	0
3394	1118084504	Drug era record observed during anytime on or prior to cohort index:  1118084-celecoxib	504	1118084	0.072016461	0.038806364	NA	0.1	0
3395	1118117504	Drug era record observed during anytime on or prior to cohort index:  1118117-naratriptan	504	1118117	0.002057613	0.00154486	NA	0.1	0
3396	1119119504	Drug era record observed during anytime on or prior to cohort index:  1119119-adalimumab	504	1119119	0.004115226	0.001505249	NA	0.1	0
3397	1119510504	Drug era record observed during anytime on or prior to cohort index:  1119510-Dextromethorphan	504	1119510	0.037037037	0.023370965	NA	0.1	0
3398	1124300504	Drug era record observed during anytime on or prior to cohort index:  1124300-Diclofenac	504	1124300	0.094650206	0.057714399	NA	0.1	0
3399	1124957504	Drug era record observed during anytime on or prior to cohort index:  1124957-Oxycodone	504	1124957	0.218106996	0.110371691	NA	0.1	0
3400	1125315504	Drug era record observed during anytime on or prior to cohort index:  1125315-Acetaminophen	504	1125315	0.596707819	0.415263749	0.014984403	0.114984403	1
3401	1125765504	Drug era record observed during anytime on or prior to cohort index:  1125765-Oxymorphone	504	1125765	0	0.000541361	NA	0.1	0
3402	1126128504	Drug era record observed during anytime on or prior to cohort index:  1126128-Diflunisal	504	1126128	0.008230453	0.003010497	NA	0.1	0
3403	1126557504	Drug era record observed during anytime on or prior to cohort index:  1126557-Dihydroergotamine	504	1126557	0	0.001426025	NA	0.1	0
3404	1126658504	Drug era record observed during anytime on or prior to cohort index:  1126658-Hydromorphone	504	1126658	0.03909465	0.019040074	NA	0.1	0
3405	1129625504	Drug era record observed during anytime on or prior to cohort index:  1129625-Diphenhydramine	504	1129625	0.049382716	0.016967056	NA	0.1	0
3406	1130585504	Drug era record observed during anytime on or prior to cohort index:  1130585-Pentazocine	504	1130585	0	0.001782531	NA	0.1	0
3407	1130863504	Drug era record observed during anytime on or prior to cohort index:  1130863-Brompheniramine	504	1130863	0.026748971	0.018379877	NA	0.1	0
3408	1133201504	Drug era record observed during anytime on or prior to cohort index:  1133201-Buprenorphine	504	1133201	0.002057613	0.001161946	NA	0.1	0
3409	1133732504	Drug era record observed during anytime on or prior to cohort index:  1133732-Butorphanol	504	1133732	0	0.002191853	NA	0.1	0
3410	1134439504	Drug era record observed during anytime on or prior to cohort index:  1134439-Caffeine	504	1134439	0.034979424	0.030461478	NA	0.1	0
3411	1135766504	Drug era record observed during anytime on or prior to cohort index:  1135766-Phenylephrine	504	1135766	0.061728395	0.034422658	0.520524798	0.620524798	1
3412	1136422504	Drug era record observed during anytime on or prior to cohort index:  1136422-levocetirizine	504	1136422	0.014403292	0.009718096	NA	0.1	0
3413	1136487504	Drug era record observed during anytime on or prior to cohort index:  1136487-ropivacaine	504	1136487	0	0.001426025	NA	0.1	0
3414	1136601504	Drug era record observed during anytime on or prior to cohort index:  1136601-benzonatate	504	1136601	0.106995885	0.069571532	NA	0.1	0
3415	1136980504	Drug era record observed during anytime on or prior to cohort index:  1136980-Ketorolac	504	1136980	0.125514403	0.097445039	NA	0.1	0
3416	1137460504	Drug era record observed during anytime on or prior to cohort index:  1137460-Salsalate	504	1137460	0.002057613	0.001122334	NA	0.1	0
3417	1137529504	Drug era record observed during anytime on or prior to cohort index:  1137529-salmeterol	504	1137529	0.111111111	0.042556282	NA	0.1	0
3418	1139042504	Drug era record observed during anytime on or prior to cohort index:  1139042-Acetylcysteine	504	1139042	0.002057613	0.000409322	NA	0.1	0
3419	1139179504	Drug era record observed during anytime on or prior to cohort index:  1139179-bromfenac	504	1139179	0	0.001452433	NA	0.1	0
3420	1139699504	Drug era record observed during anytime on or prior to cohort index:  1139699-butalbital	504	1139699	0.032921811	0.032468476	NA	0.1	0
3421	1140088504	Drug era record observed during anytime on or prior to cohort index:  1140088-Dyphylline	504	1140088	0.004115226	0.002495544	NA	0.1	0
3422	1140640504	Drug era record observed during anytime on or prior to cohort index:  1140640-carbetapentane	504	1140640	0	0.003538655	NA	0.1	0
3423	1140643504	Drug era record observed during anytime on or prior to cohort index:  1140643-Sumatriptan	504	1140643	0.022633745	0.025496798	NA	0.1	0
3424	1141018504	Drug era record observed during anytime on or prior to cohort index:  1141018-carbinoxamine	504	1141018	0.002057613	0.001597676	NA	0.1	0
3425	1146810504	Drug era record observed during anytime on or prior to cohort index:  1146810-Piroxicam	504	1146810	0.010288066	0.009546445	NA	0.1	0
3426	1149196504	Drug era record observed during anytime on or prior to cohort index:  1149196-Cetirizine	504	1149196	0.002057613	0.000620585	NA	0.1	0
3427	1149380504	Drug era record observed during anytime on or prior to cohort index:  1149380-fluticasone	504	1149380	0.238683128	0.171413481	NA	0.1	0
3428	1150345504	Drug era record observed during anytime on or prior to cohort index:  1150345-meloxicam	504	1150345	0.111111111	0.074734271	NA	0.1	0
3429	1150871504	Drug era record observed during anytime on or prior to cohort index:  1150871-Misoprostol	504	1150871	0.010288066	0.00936159	NA	0.1	0
3430	1151422504	Drug era record observed during anytime on or prior to cohort index:  1151422-Probenecid	504	1151422	0.002057613	0.000686605	NA	0.1	0
3431	1151789504	Drug era record observed during anytime on or prior to cohort index:  1151789-Etanercept	504	1151789	0.004115226	0.003010497	NA	0.1	0
3432	1152631504	Drug era record observed during anytime on or prior to cohort index:  1152631-Cromolyn	504	1152631	0	0.000779032	NA	0.1	0
3433	1153013504	Drug era record observed during anytime on or prior to cohort index:  1153013-Promethazine	504	1153013	0.255144033	0.171096587	NA	0.1	0
3434	1153428504	Drug era record observed during anytime on or prior to cohort index:  1153428-fexofenadine	504	1153428	0.08436214	0.057054202	NA	0.1	0
3435	1153664504	Drug era record observed during anytime on or prior to cohort index:  1153664-Propoxyphene	504	1153664	0.063786008	0.041843269	NA	0.1	0
3436	1153928504	Drug era record observed during anytime on or prior to cohort index:  1153928-Fenoprofen	504	1153928	0	0.000462138	NA	0.1	0
3437	1154029504	Drug era record observed during anytime on or prior to cohort index:  1154029-Fentanyl	504	1154029	0.139917695	0.062533835	0.407219785	0.507219785	1
3438	1154077504	Drug era record observed during anytime on or prior to cohort index:  1154077-rizatriptan	504	1154077	0.010288066	0.010589556	NA	0.1	0
3439	1154161504	Drug era record observed during anytime on or prior to cohort index:  1154161-montelukast	504	1154161	0.061728395	0.032283621	NA	0.1	0
3440	1154332504	Drug era record observed during anytime on or prior to cohort index:  1154332-Pseudoephedrine	504	1154332	0.086419753	0.072555622	NA	0.1	0
3441	1154343504	Drug era record observed during anytime on or prior to cohort index:  1154343-Albuterol	504	1154343	0.251028807	0.136832376	NA	0.1	0
3442	1156378504	Drug era record observed during anytime on or prior to cohort index:  1156378-Flurbiprofen	504	1156378	0.002057613	0.002403116	NA	0.1	0
3443	1158632504	Drug era record observed during anytime on or prior to cohort index:  1158632-Methscopolamine	504	1158632	0.012345679	0.006826434	NA	0.1	0
3444	1159811504	Drug era record observed during anytime on or prior to cohort index:  1159811-Pyrilamine	504	1159811	0.004115226	0.004119628	NA	0.1	0
3445	1163944504	Drug era record observed during anytime on or prior to cohort index:  1163944-Guaifenesin	504	1163944	0.115226337	0.100059418	NA	0.1	0
3446	1167322504	Drug era record observed during anytime on or prior to cohort index:  1167322-Allopurinol	504	1167322	0.020576132	0.008714597	NA	0.1	0
3447	1174888504	Drug era record observed during anytime on or prior to cohort index:  1174888-Hydrocodone	504	1174888	0.497942387	0.353099624	NA	0.1	0
3448	1177480504	Drug era record observed during anytime on or prior to cohort index:  1177480-Ibuprofen	504	1177480	0.172839506	0.153205255	NA	0.1	0
3449	1178663504	Drug era record observed during anytime on or prior to cohort index:  1178663-Indomethacin	504	1178663	0.037037037	0.022856011	NA	0.1	0
3450	1180182504	Drug era record observed during anytime on or prior to cohort index:  1180182-Meclofenamate	504	1180182	0	0.000448934	NA	0.1	0
3451	1185922504	Drug era record observed during anytime on or prior to cohort index:  1185922-Ketoprofen	504	1185922	0.004115226	0.003855549	NA	0.1	0
3452	1188114504	Drug era record observed during anytime on or prior to cohort index:  1188114-dexchlorpheniramine	504	1188114	0	0.00204661	NA	0.1	0
3453	1189220504	Drug era record observed during anytime on or prior to cohort index:  1189220-guaiacolsulfonate	504	1189220	0	0.00080544	NA	0.1	0
3454	1189458504	Drug era record observed during anytime on or prior to cohort index:  1189458-frovatriptan	504	1189458	0.002057613	0.001597676	NA	0.1	0
3455	1189490504	Drug era record observed during anytime on or prior to cohort index:  1189490-dichloralphenazone	504	1189490	0.002057613	0.006364297	NA	0.1	0
3456	1189697504	Drug era record observed during anytime on or prior to cohort index:  1189697-eletriptan	504	1189697	0.008230453	0.006020994	NA	0.1	0
3457	1192218504	Drug era record observed during anytime on or prior to cohort index:  1192218-Levalbuterol	504	1192218	0.020576132	0.012174028	NA	0.1	0
3458	1192710504	Drug era record observed during anytime on or prior to cohort index:  1192710-Chlorpheniramine	504	1192710	0.094650206	0.076780881	NA	0.1	0
3459	1195492504	Drug era record observed during anytime on or prior to cohort index:  1195492-Etodolac	504	1195492	0.034979424	0.027767875	NA	0.1	0
3460	1196514504	Drug era record observed during anytime on or prior to cohort index:  1196514-flunisolide	504	1196514	0.004115226	0.001703308	NA	0.1	0
3461	1196677504	Drug era record observed during anytime on or prior to cohort index:  1196677-formoterol	504	1196677	0.043209877	0.00812042	NA	0.1	0
3462	1197736504	Drug era record observed during anytime on or prior to cohort index:  1197736-Mefenamate	504	1197736	0	0.002006998	NA	0.1	0
3463	1201620504	Drug era record observed during anytime on or prior to cohort index:  1201620-Codeine	504	1201620	0.255144033	0.187839176	NA	0.1	0
3464	1236607504	Drug era record observed during anytime on or prior to cohort index:  1236607-Sulindac	504	1236607	0.008230453	0.004198851	NA	0.1	0
3465	1236744504	Drug era record observed during anytime on or prior to cohort index:  1236744-Terbutaline	504	1236744	0	0.001399617	NA	0.1	0
3466	1237049504	Drug era record observed during anytime on or prior to cohort index:  1237049-Theophylline	504	1237049	0.004115226	0.001412821	NA	0.1	0
3467	1300751504	Drug era record observed during anytime on or prior to cohort index:  1300751-Polysaccharide iron complex	504	1300751	0	0.000831848	NA	0.1	0
3468	1300978504	Drug era record observed during anytime on or prior to cohort index:  1300978-Megestrol	504	1300978	0.002057613	0.001346801	NA	0.1	0
3469	1301025504	Drug era record observed during anytime on or prior to cohort index:  1301025-Enoxaparin	504	1301025	0.030864198	0.011038489	NA	0.1	0
3470	1301065504	Drug era record observed during anytime on or prior to cohort index:  1301065-Dalteparin	504	1301065	0.00617284	0.000343302	NA	0.1	0
3471	1301125504	Drug era record observed during anytime on or prior to cohort index:  1301125-Epoetin Alfa	504	1301125	0.00617284	0.000580973	NA	0.1	0
3472	1303425504	Drug era record observed during anytime on or prior to cohort index:  1303425-Tranexamic Acid	504	1303425	0	0.000277283	NA	0.1	0
3473	1304643504	Drug era record observed during anytime on or prior to cohort index:  1304643-darbepoetin alfa	504	1304643	0.010288066	0.000422526	NA	0.1	0
3474	1304850504	Drug era record observed during anytime on or prior to cohort index:  1304850-Filgrastim	504	1304850	0.014403292	0.00080544	NA	0.1	0
3475	1305058504	Drug era record observed during anytime on or prior to cohort index:  1305058-Methotrexate	504	1305058	0.014403292	0.006430316	NA	0.1	0
3476	1305447504	Drug era record observed during anytime on or prior to cohort index:  1305447-Methyldopa	504	1305447	0	0.001848551	NA	0.1	0
3477	1305637504	Drug era record observed during anytime on or prior to cohort index:  1305637-Methylergonovine	504	1305637	0	0.000673401	NA	0.1	0
3478	1307046504	Drug era record observed during anytime on or prior to cohort index:  1307046-Metoprolol	504	1307046	0.125514403	0.049250677	NA	0.1	0
3479	1307863504	Drug era record observed during anytime on or prior to cohort index:  1307863-Verapamil	504	1307863	0.016460905	0.008094012	NA	0.1	0
3480	1308216504	Drug era record observed during anytime on or prior to cohort index:  1308216-Lisinopril	504	1308216	0.185185185	0.095530468	NA	0.1	0
3481	1308738504	Drug era record observed during anytime on or prior to cohort index:  1308738-Vitamin B 12	504	1308738	0.032921811	0.02671156	NA	0.1	0
3482	1308842504	Drug era record observed during anytime on or prior to cohort index:  1308842-valsartan	504	1308842	0.051440329	0.029273123	NA	0.1	0
3483	1309068504	Drug era record observed during anytime on or prior to cohort index:  1309068-Minoxidil	504	1309068	0.004115226	0.000448934	NA	0.1	0
3484	1309204504	Drug era record observed during anytime on or prior to cohort index:  1309204-Adenosine	504	1309204	0.002057613	0.001109131	NA	0.1	0
3485	1309944504	Drug era record observed during anytime on or prior to cohort index:  1309944-Amiodarone	504	1309944	0	0.00080544	NA	0.1	0
3486	1310149504	Drug era record observed during anytime on or prior to cohort index:  1310149-Warfarin	504	1310149	0.037037037	0.011566647	NA	0.1	0
3487	1310317504	Drug era record observed during anytime on or prior to cohort index:  1310317-Cyclophosphamide	504	1310317	0.00617284	0.001927774	NA	0.1	0
3488	1310756504	Drug era record observed during anytime on or prior to cohort index:  1310756-moexipril	504	1310756	0.004115226	0.001399617	NA	0.1	0
3489	1311276504	Drug era record observed during anytime on or prior to cohort index:  1311276-vardenafil	504	1311276	0.024691358	0.007711098	NA	0.1	0
3490	1313200504	Drug era record observed during anytime on or prior to cohort index:  1313200-Nadolol	504	1313200	0.004115226	0.002152241	NA	0.1	0
3491	1314002504	Drug era record observed during anytime on or prior to cohort index:  1314002-Atenolol	504	1314002	0.063786008	0.030844392	NA	0.1	0
3492	1314273504	Drug era record observed during anytime on or prior to cohort index:  1314273-rituximab	504	1314273	0.004115226	0.000541361	NA	0.1	0
3493	1314577504	Drug era record observed during anytime on or prior to cohort index:  1314577-nebivolol	504	1314577	0.00617284	0.004251667	NA	0.1	0
3494	1315865504	Drug era record observed during anytime on or prior to cohort index:  1315865-fondaparinux	504	1315865	0	0.000673401	NA	0.1	0
3495	1315942504	Drug era record observed during anytime on or prior to cohort index:  1315942-docetaxel	504	1315942	0.00617284	0.000977091	NA	0.1	0
3496	1315946504	Drug era record observed during anytime on or prior to cohort index:  1315946-letrozole	504	1315946	0.010288066	0.001940978	NA	0.1	0
3497	1316262504	Drug era record observed during anytime on or prior to cohort index:  1316262-sildenafil	504	1316262	0.065843621	0.025298739	NA	0.1	0
3498	1317640504	Drug era record observed during anytime on or prior to cohort index:  1317640-telmisartan	504	1317640	0.004115226	0.006866046	NA	0.1	0
3499	1317967504	Drug era record observed during anytime on or prior to cohort index:  1317967-aliskiren	504	1317967	0.002057613	0.001782531	NA	0.1	0
3500	1318853504	Drug era record observed during anytime on or prior to cohort index:  1318853-Nifedipine	504	1318853	0.010288066	0.006720803	NA	0.1	0
3501	1319880504	Drug era record observed during anytime on or prior to cohort index:  1319880-Nisoldipine	504	1319880	0	0.000620585	NA	0.1	0
3502	1322184504	Drug era record observed during anytime on or prior to cohort index:  1322184-clopidogrel	504	1322184	0.067901235	0.015844722	NA	0.1	0
3503	1325608504	Drug era record observed during anytime on or prior to cohort index:  1325608-pegfilgrastim	504	1325608	0.018518519	0.001756123	NA	0.1	0
3504	1326115504	Drug era record observed during anytime on or prior to cohort index:  1326115-Oxytocin	504	1326115	0	0.000818644	NA	0.1	0
3505	1326303504	Drug era record observed during anytime on or prior to cohort index:  1326303-Digoxin	504	1326303	0.008230453	0.0016769	NA	0.1	0
3506	1328165504	Drug era record observed during anytime on or prior to cohort index:  1328165-Diltiazem	504	1328165	0.030864198	0.010233049	NA	0.1	0
3507	1329241504	Drug era record observed during anytime on or prior to cohort index:  1329241-Bleomycin	504	1329241	0.002057613	0.00036971	NA	0.1	0
3508	1331235504	Drug era record observed during anytime on or prior to cohort index:  1331235-quinapril	504	1331235	0.008230453	0.00657556	NA	0.1	0
3509	1331247504	Drug era record observed during anytime on or prior to cohort index:  1331247-Pentoxifylline	504	1331247	0	0.000858256	NA	0.1	0
3510	1331270504	Drug era record observed during anytime on or prior to cohort index:  1331270-Dipyridamole	504	1331270	0.010288066	0.002759622	NA	0.1	0
3511	1332418504	Drug era record observed during anytime on or prior to cohort index:  1332418-Amlodipine	504	1332418	0.125514403	0.052115931	NA	0.1	0
3512	1334456504	Drug era record observed during anytime on or prior to cohort index:  1334456-Ramipril	504	1334456	0.037037037	0.012160824	NA	0.1	0
3513	1335471504	Drug era record observed during anytime on or prior to cohort index:  1335471-benazepril	504	1335471	0.043209877	0.0211395	NA	0.1	0
3514	1336926504	Drug era record observed during anytime on or prior to cohort index:  1336926-tadalafil	504	1336926	0.026748971	0.01587113	NA	0.1	0
3515	1337720504	Drug era record observed during anytime on or prior to cohort index:  1337720-Dobutamine	504	1337720	0.016460905	0.000963887	NA	0.1	0
3516	1338005504	Drug era record observed during anytime on or prior to cohort index:  1338005-Bisoprolol	504	1338005	0.004115226	0.006667987	NA	0.1	0
3517	1340128504	Drug era record observed during anytime on or prior to cohort index:  1340128-Captopril	504	1340128	0.004115226	0.000950683	NA	0.1	0
3518	1341238504	Drug era record observed during anytime on or prior to cohort index:  1341238-Terazosin	504	1341238	0	0.00211263	NA	0.1	0
3519	1341927504	Drug era record observed during anytime on or prior to cohort index:  1341927-Enalapril	504	1341927	0.012345679	0.006773619	NA	0.1	0
3520	1342439504	Drug era record observed during anytime on or prior to cohort index:  1342439-trandolapril	504	1342439	0.00617284	0.002271077	NA	0.1	0
3521	1343916504	Drug era record observed during anytime on or prior to cohort index:  1343916-Epinephrine	504	1343916	0.037037037	0.021931736	NA	0.1	0
3522	1344905504	Drug era record observed during anytime on or prior to cohort index:  1344905-Carboplatin	504	1344905	0.008230453	0.000343302	NA	0.1	0
3523	1344965504	Drug era record observed during anytime on or prior to cohort index:  1344965-Guanfacine	504	1344965	0	0.00036971	NA	0.1	0
3524	1346823504	Drug era record observed during anytime on or prior to cohort index:  1346823-carvedilol	504	1346823	0.028806584	0.009625668	NA	0.1	0
3525	1347384504	Drug era record observed during anytime on or prior to cohort index:  1347384-irbesartan	504	1347384	0.022633745	0.008041196	NA	0.1	0
3526	1347450504	Drug era record observed during anytime on or prior to cohort index:  1347450-alteplase	504	1347450	0	0.00043573	NA	0.1	0
3527	1348265504	Drug era record observed during anytime on or prior to cohort index:  1348265-anastrozole	504	1348265	0.004115226	0.001439229	NA	0.1	0
3528	1350310504	Drug era record observed during anytime on or prior to cohort index:  1350310-cilostazol	504	1350310	0.012345679	0.001320393	NA	0.1	0
3529	1350489504	Drug era record observed during anytime on or prior to cohort index:  1350489-Prazosin	504	1350489	0	0.000290487	NA	0.1	0
3530	1351541504	Drug era record observed during anytime on or prior to cohort index:  1351541-Leuprolide	504	1351541	0.002057613	0.003934773	NA	0.1	0
3531	1351557504	Drug era record observed during anytime on or prior to cohort index:  1351557-candesartan	504	1351557	0.002057613	0.002627583	NA	0.1	0
3532	1353228504	Drug era record observed during anytime on or prior to cohort index:  1353228-Vitamin B6	504	1353228	0	0.000567769	NA	0.1	0
3533	1353256504	Drug era record observed during anytime on or prior to cohort index:  1353256-Propafenone	504	1353256	0.002057613	0.000462138	NA	0.1	0
3534	1353766504	Drug era record observed during anytime on or prior to cohort index:  1353766-Propranolol	504	1353766	0.00617284	0.013335974	NA	0.1	0
3535	1353776504	Drug era record observed during anytime on or prior to cohort index:  1353776-Felodipine	504	1353776	0.00617284	0.00204661	NA	0.1	0
3536	1354860504	Drug era record observed during anytime on or prior to cohort index:  1354860-Flecainide	504	1354860	0.002057613	0.000528157	NA	0.1	0
